src,back_st,back_end,stdev,theo_err,mad_arr
70.0,130.0,132.0,0.0135,0.0115,0.0102
70.0,130.0,133.0,0.0134,0.0113,0.0098
70.0,130.0,134.0,0.0133,0.0112,0.0094
70.0,130.0,135.0,0.0132,0.0111,0.0094
70.0,130.0,136.0,0.0132,0.011,0.0094
70.0,130.0,137.0,0.0133,0.011,0.0095
70.0,130.0,138.0,0.0133,0.011,0.0091
70.0,130.0,139.0,0.0133,0.011,0.0091
70.0,130.0,140.0,0.0133,0.0109,0.0096
70.0,130.0,141.0,0.0133,0.0109,0.0097
70.0,130.0,142.0,0.0134,0.0109,0.0094
70.0,130.0,143.0,0.0134,0.0109,0.0093
70.0,130.0,144.0,0.0134,0.0109,0.0091
70.0,130.0,145.0,0.0134,0.0109,0.0091
70.0,130.0,146.0,0.0134,0.0109,0.0091
70.0,130.0,147.0,0.0134,0.0109,0.0092
70.0,130.0,148.0,0.0134,0.0109,0.0092
70.0,130.0,149.0,0.0134,0.0109,0.0092
70.0,131.0,133.0,0.0134,0.0115,0.0102
70.0,131.0,134.0,0.0132,0.0113,0.0094
70.0,131.0,135.0,0.0132,0.0112,0.0093
70.0,131.0,136.0,0.0132,0.0111,0.0089
70.0,131.0,137.0,0.0133,0.011,0.0091
70.0,131.0,138.0,0.0132,0.011,0.0087
70.0,131.0,139.0,0.0133,0.011,0.0088
70.0,131.0,140.0,0.0133,0.011,0.0094
70.0,131.0,141.0,0.0133,0.0109,0.0094
70.0,131.0,142.0,0.0134,0.0109,0.0093
70.0,131.0,143.0,0.0134,0.0109,0.0093
70.0,131.0,144.0,0.0134,0.0109,0.0091
70.0,131.0,145.0,0.0134,0.0109,0.0091
70.0,131.0,146.0,0.0134,0.0109,0.0091
70.0,131.0,147.0,0.0134,0.0109,0.009
70.0,131.0,148.0,0.0134,0.0109,0.0091
70.0,131.0,149.0,0.0134,0.0109,0.0089
70.0,132.0,134.0,0.0131,0.0115,0.0092
70.0,132.0,135.0,0.0131,0.0113,0.0095
70.0,132.0,136.0,0.0132,0.0112,0.0088
70.0,132.0,137.0,0.0132,0.0111,0.0086
70.0,132.0,138.0,0.0132,0.011,0.0086
70.0,132.0,139.0,0.0133,0.011,0.0087
70.0,132.0,140.0,0.0133,0.011,0.0093
70.0,132.0,141.0,0.0133,0.011,0.0093
70.0,132.0,142.0,0.0134,0.0109,0.0092
70.0,132.0,143.0,0.0134,0.0109,0.0093
70.0,132.0,144.0,0.0134,0.0109,0.009
70.0,132.0,145.0,0.0134,0.0109,0.009
70.0,132.0,146.0,0.0134,0.0109,0.0091
70.0,132.0,147.0,0.0134,0.0109,0.009
70.0,132.0,148.0,0.0134,0.0109,0.009
70.0,132.0,149.0,0.0134,0.0109,0.0089
70.0,133.0,135.0,0.0131,0.0115,0.0091
70.0,133.0,136.0,0.0132,0.0113,0.009
70.0,133.0,137.0,0.0132,0.0111,0.0087
70.0,133.0,138.0,0.0132,0.0111,0.009
70.0,133.0,139.0,0.0133,0.011,0.0093
70.0,133.0,140.0,0.0134,0.011,0.0094
70.0,133.0,141.0,0.0133,0.011,0.0093
70.0,133.0,142.0,0.0135,0.011,0.0096
70.0,133.0,143.0,0.0135,0.0109,0.0095
70.0,133.0,144.0,0.0134,0.0109,0.009
70.0,133.0,145.0,0.0134,0.0109,0.0088
70.0,133.0,146.0,0.0134,0.0109,0.0089
70.0,133.0,147.0,0.0134,0.0109,0.009
70.0,133.0,148.0,0.0135,0.0109,0.009
70.0,133.0,149.0,0.0135,0.0109,0.009
70.0,134.0,136.0,0.0133,0.0115,0.0093
70.0,134.0,137.0,0.0134,0.0113,0.0089
70.0,134.0,138.0,0.0133,0.0111,0.0094
70.0,134.0,139.0,0.0134,0.0111,0.0095
70.0,134.0,140.0,0.0134,0.011,0.0095
70.0,134.0,141.0,0.0134,0.011,0.0094
70.0,134.0,142.0,0.0135,0.011,0.0096
70.0,134.0,143.0,0.0135,0.011,0.0097
70.0,134.0,144.0,0.0135,0.0109,0.0091
70.0,134.0,145.0,0.0135,0.0109,0.009
70.0,134.0,146.0,0.0135,0.0109,0.0092
70.0,134.0,147.0,0.0135,0.0109,0.0092
70.0,134.0,148.0,0.0135,0.0109,0.0093
70.0,134.0,149.0,0.0135,0.0109,0.0092
70.0,135.0,137.0,0.0134,0.0115,0.0091
70.0,135.0,138.0,0.0133,0.0112,0.0096
70.0,135.0,139.0,0.0134,0.0111,0.0096
70.0,135.0,140.0,0.0135,0.0111,0.0096
70.0,135.0,141.0,0.0134,0.011,0.0094
70.0,135.0,142.0,0.0136,0.011,0.01
70.0,135.0,143.0,0.0136,0.011,0.0096
70.0,135.0,144.0,0.0135,0.0109,0.0091
70.0,135.0,145.0,0.0135,0.0109,0.009
70.0,135.0,146.0,0.0135,0.0109,0.0092
70.0,135.0,147.0,0.0135,0.0109,0.0091
70.0,135.0,148.0,0.0135,0.0109,0.0093
70.0,135.0,149.0,0.0135,0.0109,0.0093
70.0,136.0,138.0,0.0134,0.0115,0.0098
70.0,136.0,139.0,0.0135,0.0112,0.0096
70.0,136.0,140.0,0.0136,0.0111,0.0097
70.0,136.0,141.0,0.0135,0.0111,0.0096
70.0,136.0,142.0,0.0137,0.011,0.0099
70.0,136.0,143.0,0.0136,0.011,0.0096
70.0,136.0,144.0,0.0136,0.011,0.0095
70.0,136.0,145.0,0.0136,0.0109,0.0092
70.0,136.0,146.0,0.0135,0.0109,0.0093
70.0,136.0,147.0,0.0135,0.0109,0.0093
70.0,136.0,148.0,0.0136,0.0109,0.0093
70.0,136.0,149.0,0.0136,0.0109,0.0093
70.0,137.0,139.0,0.0135,0.0114,0.0092
70.0,137.0,140.0,0.0136,0.0112,0.0096
70.0,137.0,141.0,0.0135,0.0111,0.0097
70.0,137.0,142.0,0.0137,0.0111,0.0094
70.0,137.0,143.0,0.0137,0.011,0.0098
70.0,137.0,144.0,0.0136,0.011,0.0097
70.0,137.0,145.0,0.0136,0.011,0.0094
70.0,137.0,146.0,0.0135,0.0109,0.0096
70.0,137.0,147.0,0.0135,0.0109,0.0094
70.0,137.0,148.0,0.0136,0.0109,0.0093
70.0,137.0,149.0,0.0136,0.0109,0.0094
70.0,138.0,140.0,0.0139,0.0114,0.0099
70.0,138.0,141.0,0.0136,0.0112,0.0095
70.0,138.0,142.0,0.0139,0.0111,0.0092
70.0,138.0,143.0,0.0138,0.0111,0.0098
70.0,138.0,144.0,0.0137,0.011,0.0099
70.0,138.0,145.0,0.0136,0.011,0.0097
70.0,138.0,146.0,0.0136,0.011,0.0097
70.0,138.0,147.0,0.0136,0.0109,0.0094
70.0,138.0,148.0,0.0136,0.0109,0.0094
70.0,138.0,149.0,0.0136,0.0109,0.0094
70.0,139.0,141.0,0.0136,0.0114,0.0093
70.0,139.0,142.0,0.014,0.0112,0.0098
70.0,139.0,143.0,0.0138,0.0111,0.0102
70.0,139.0,144.0,0.0137,0.0111,0.0099
70.0,139.0,145.0,0.0136,0.011,0.0099
70.0,139.0,146.0,0.0136,0.011,0.0098
70.0,139.0,147.0,0.0136,0.011,0.0097
70.0,139.0,148.0,0.0136,0.0109,0.0096
70.0,139.0,149.0,0.0136,0.0109,0.0094
70.0,140.0,142.0,0.014,0.0114,0.0102
70.0,140.0,143.0,0.0138,0.0112,0.0103
70.0,140.0,144.0,0.0137,0.0111,0.0099
70.0,140.0,145.0,0.0136,0.0111,0.0098
70.0,140.0,146.0,0.0136,0.011,0.0097
70.0,140.0,147.0,0.0136,0.011,0.0094
70.0,140.0,148.0,0.0136,0.011,0.0093
70.0,140.0,149.0,0.0136,0.0109,0.0092
70.0,141.0,143.0,0.0142,0.0114,0.0105
70.0,141.0,144.0,0.0139,0.0112,0.0097
70.0,141.0,145.0,0.0137,0.0111,0.0094
70.0,141.0,146.0,0.0137,0.011,0.0095
70.0,141.0,147.0,0.0136,0.011,0.0092
70.0,141.0,148.0,0.0137,0.011,0.0092
70.0,141.0,149.0,0.0137,0.011,0.0091
70.0,142.0,144.0,0.0135,0.0114,0.0099
70.0,142.0,145.0,0.0134,0.0112,0.0096
70.0,142.0,146.0,0.0134,0.0111,0.0093
70.0,142.0,147.0,0.0134,0.011,0.009
70.0,142.0,148.0,0.0135,0.011,0.0091
70.0,142.0,149.0,0.0136,0.011,0.0091
70.0,143.0,145.0,0.0135,0.0114,0.0094
70.0,143.0,146.0,0.0135,0.0112,0.0093
70.0,143.0,147.0,0.0135,0.0111,0.0091
70.0,143.0,148.0,0.0136,0.011,0.0091
70.0,143.0,149.0,0.0136,0.011,0.0091
70.0,144.0,146.0,0.0134,0.0114,0.0089
70.0,144.0,147.0,0.0135,0.0112,0.009
70.0,144.0,148.0,0.0137,0.0111,0.0094
70.0,144.0,149.0,0.0136,0.011,0.0092
70.0,145.0,147.0,0.0137,0.0114,0.0094
70.0,145.0,148.0,0.0138,0.0112,0.0097
70.0,145.0,149.0,0.0137,0.0111,0.0098
70.0,146.0,148.0,0.014,0.0114,0.0094
70.0,146.0,149.0,0.0139,0.0112,0.0094
70.0,147.0,149.0,0.0139,0.0114,0.0097
71.0,130.0,132.0,0.0135,0.0116,0.0101
71.0,130.0,133.0,0.0134,0.0113,0.0097
71.0,130.0,134.0,0.0132,0.0112,0.0093
71.0,130.0,135.0,0.0132,0.0111,0.0094
71.0,130.0,136.0,0.0132,0.011,0.0091
71.0,130.0,137.0,0.0133,0.011,0.0091
71.0,130.0,138.0,0.0132,0.011,0.0089
71.0,130.0,139.0,0.0133,0.011,0.0091
71.0,130.0,140.0,0.0133,0.0109,0.0093
71.0,130.0,141.0,0.0133,0.0109,0.0092
71.0,130.0,142.0,0.0134,0.0109,0.0093
71.0,130.0,143.0,0.0134,0.0109,0.0093
71.0,130.0,144.0,0.0134,0.0109,0.009
71.0,130.0,145.0,0.0134,0.0109,0.0089
71.0,130.0,146.0,0.0134,0.0109,0.0089
71.0,130.0,147.0,0.0134,0.0109,0.0091
71.0,130.0,148.0,0.0134,0.0109,0.0092
71.0,130.0,149.0,0.0134,0.0109,0.009
71.0,131.0,133.0,0.0134,0.0115,0.0102
71.0,131.0,134.0,0.0132,0.0113,0.0091
71.0,131.0,135.0,0.0132,0.0112,0.0091
71.0,131.0,136.0,0.0132,0.0111,0.0088
71.0,131.0,137.0,0.0132,0.011,0.0089
71.0,131.0,138.0,0.0132,0.011,0.0087
71.0,131.0,139.0,0.0133,0.011,0.009
71.0,131.0,140.0,0.0133,0.011,0.0091
71.0,131.0,141.0,0.0133,0.0109,0.0091
71.0,131.0,142.0,0.0134,0.0109,0.0095
71.0,131.0,143.0,0.0134,0.0109,0.0093
71.0,131.0,144.0,0.0134,0.0109,0.009
71.0,131.0,145.0,0.0134,0.0109,0.0089
71.0,131.0,146.0,0.0134,0.0109,0.0089
71.0,131.0,147.0,0.0134,0.0109,0.0089
71.0,131.0,148.0,0.0134,0.0109,0.0089
71.0,131.0,149.0,0.0134,0.0109,0.0088
71.0,132.0,134.0,0.0131,0.0115,0.0089
71.0,132.0,135.0,0.0131,0.0113,0.009
71.0,132.0,136.0,0.0131,0.0112,0.0089
71.0,132.0,137.0,0.0132,0.0111,0.0085
71.0,132.0,138.0,0.0132,0.011,0.0085
71.0,132.0,139.0,0.0133,0.011,0.0088
71.0,132.0,140.0,0.0133,0.011,0.0091
71.0,132.0,141.0,0.0133,0.011,0.0092
71.0,132.0,142.0,0.0134,0.0109,0.0093
71.0,132.0,143.0,0.0134,0.0109,0.0093
71.0,132.0,144.0,0.0134,0.0109,0.0089
71.0,132.0,145.0,0.0134,0.0109,0.0088
71.0,132.0,146.0,0.0134,0.0109,0.0087
71.0,132.0,147.0,0.0134,0.0109,0.0088
71.0,132.0,148.0,0.0134,0.0109,0.0088
71.0,132.0,149.0,0.0134,0.0109,0.0087
71.0,133.0,135.0,0.0131,0.0115,0.0092
71.0,133.0,136.0,0.0131,0.0113,0.0086
71.0,133.0,137.0,0.0132,0.0112,0.0088
71.0,133.0,138.0,0.0132,0.0111,0.0088
71.0,133.0,139.0,0.0133,0.011,0.0091
71.0,133.0,140.0,0.0134,0.011,0.009
71.0,133.0,141.0,0.0133,0.011,0.0092
71.0,133.0,142.0,0.0135,0.011,0.0093
71.0,133.0,143.0,0.0134,0.0109,0.0094
71.0,133.0,144.0,0.0134,0.0109,0.0091
71.0,133.0,145.0,0.0134,0.0109,0.009
71.0,133.0,146.0,0.0134,0.0109,0.0088
71.0,133.0,147.0,0.0134,0.0109,0.0088
71.0,133.0,148.0,0.0135,0.0109,0.0088
71.0,133.0,149.0,0.0135,0.0109,0.0088
71.0,134.0,136.0,0.0133,0.0115,0.0088
71.0,134.0,137.0,0.0133,0.0113,0.0089
71.0,134.0,138.0,0.0133,0.0112,0.009
71.0,134.0,139.0,0.0134,0.0111,0.0091
71.0,134.0,140.0,0.0134,0.011,0.0094
71.0,134.0,141.0,0.0134,0.011,0.0095
71.0,134.0,142.0,0.0135,0.011,0.0095
71.0,134.0,143.0,0.0135,0.0109,0.0094
71.0,134.0,144.0,0.0135,0.0109,0.0092
71.0,134.0,145.0,0.0135,0.0109,0.009
71.0,134.0,146.0,0.0135,0.0109,0.009
71.0,134.0,147.0,0.0135,0.0109,0.009
71.0,134.0,148.0,0.0135,0.0109,0.009
71.0,134.0,149.0,0.0135,0.0109,0.0089
71.0,135.0,137.0,0.0134,0.0115,0.0089
71.0,135.0,138.0,0.0133,0.0113,0.0093
71.0,135.0,139.0,0.0134,0.0111,0.0092
71.0,135.0,140.0,0.0135,0.0111,0.0093
71.0,135.0,141.0,0.0134,0.011,0.0092
71.0,135.0,142.0,0.0136,0.011,0.0097
71.0,135.0,143.0,0.0136,0.011,0.0094
71.0,135.0,144.0,0.0135,0.0109,0.0092
71.0,135.0,145.0,0.0135,0.0109,0.009
71.0,135.0,146.0,0.0135,0.0109,0.0091
71.0,135.0,147.0,0.0135,0.0109,0.0091
71.0,135.0,148.0,0.0135,0.0109,0.0089
71.0,135.0,149.0,0.0135,0.0109,0.0088
71.0,136.0,138.0,0.0134,0.0115,0.0097
71.0,136.0,139.0,0.0135,0.0113,0.009
71.0,136.0,140.0,0.0136,0.0111,0.0095
71.0,136.0,141.0,0.0135,0.0111,0.0095
71.0,136.0,142.0,0.0137,0.011,0.0094
71.0,136.0,143.0,0.0136,0.011,0.0094
71.0,136.0,144.0,0.0136,0.011,0.0093
71.0,136.0,145.0,0.0136,0.0109,0.0091
71.0,136.0,146.0,0.0135,0.0109,0.0092
71.0,136.0,147.0,0.0135,0.0109,0.0092
71.0,136.0,148.0,0.0136,0.0109,0.009
71.0,136.0,149.0,0.0136,0.0109,0.0088
71.0,137.0,139.0,0.0135,0.0115,0.009
71.0,137.0,140.0,0.0136,0.0112,0.0095
71.0,137.0,141.0,0.0135,0.0111,0.0095
71.0,137.0,142.0,0.0137,0.0111,0.0093
71.0,137.0,143.0,0.0137,0.011,0.0093
71.0,137.0,144.0,0.0136,0.011,0.0095
71.0,137.0,145.0,0.0136,0.011,0.0093
71.0,137.0,146.0,0.0135,0.0109,0.0092
71.0,137.0,147.0,0.0135,0.0109,0.0092
71.0,137.0,148.0,0.0136,0.0109,0.0092
71.0,137.0,149.0,0.0136,0.0109,0.0089
71.0,138.0,140.0,0.0139,0.0115,0.0098
71.0,138.0,141.0,0.0136,0.0112,0.0095
71.0,138.0,142.0,0.0139,0.0111,0.0092
71.0,138.0,143.0,0.0138,0.0111,0.0092
71.0,138.0,144.0,0.0137,0.011,0.0093
71.0,138.0,145.0,0.0136,0.011,0.0093
71.0,138.0,146.0,0.0136,0.011,0.009
71.0,138.0,147.0,0.0136,0.0109,0.0092
71.0,138.0,148.0,0.0136,0.0109,0.0091
71.0,138.0,149.0,0.0136,0.0109,0.0087
71.0,139.0,141.0,0.0136,0.0115,0.0092
71.0,139.0,142.0,0.014,0.0112,0.0093
71.0,139.0,143.0,0.0138,0.0111,0.0094
71.0,139.0,144.0,0.0137,0.0111,0.0096
71.0,139.0,145.0,0.0136,0.011,0.0093
71.0,139.0,146.0,0.0136,0.011,0.0095
71.0,139.0,147.0,0.0136,0.011,0.0094
71.0,139.0,148.0,0.0136,0.0109,0.0092
71.0,139.0,149.0,0.0136,0.0109,0.009
71.0,140.0,142.0,0.0141,0.0114,0.0095
71.0,140.0,143.0,0.0138,0.0112,0.0098
71.0,140.0,144.0,0.0137,0.0111,0.0093
71.0,140.0,145.0,0.0136,0.0111,0.0091
71.0,140.0,146.0,0.0136,0.011,0.009
71.0,140.0,147.0,0.0136,0.011,0.0093
71.0,140.0,148.0,0.0136,0.011,0.0092
71.0,140.0,149.0,0.0136,0.0109,0.009
71.0,141.0,143.0,0.0142,0.0114,0.01
71.0,141.0,144.0,0.0139,0.0112,0.0092
71.0,141.0,145.0,0.0138,0.0111,0.0088
71.0,141.0,146.0,0.0137,0.0111,0.009
71.0,141.0,147.0,0.0136,0.011,0.0093
71.0,141.0,148.0,0.0137,0.011,0.0092
71.0,141.0,149.0,0.0137,0.011,0.0091
71.0,142.0,144.0,0.0135,0.0114,0.0093
71.0,142.0,145.0,0.0134,0.0112,0.009
71.0,142.0,146.0,0.0134,0.0111,0.009
71.0,142.0,147.0,0.0134,0.011,0.0088
71.0,142.0,148.0,0.0135,0.011,0.009
71.0,142.0,149.0,0.0135,0.011,0.0088
71.0,143.0,145.0,0.0135,0.0114,0.0092
71.0,143.0,146.0,0.0134,0.0112,0.0091
71.0,143.0,147.0,0.0135,0.0111,0.0089
71.0,143.0,148.0,0.0136,0.011,0.0088
71.0,143.0,149.0,0.0136,0.011,0.009
71.0,144.0,146.0,0.0134,0.0114,0.0088
71.0,144.0,147.0,0.0135,0.0112,0.0088
71.0,144.0,148.0,0.0137,0.0111,0.0091
71.0,144.0,149.0,0.0136,0.011,0.0092
71.0,145.0,147.0,0.0137,0.0114,0.0091
71.0,145.0,148.0,0.0138,0.0112,0.0094
71.0,145.0,149.0,0.0137,0.0111,0.0098
71.0,146.0,148.0,0.014,0.0114,0.0093
71.0,146.0,149.0,0.0139,0.0112,0.0095
71.0,147.0,149.0,0.0139,0.0114,0.0096
72.0,130.0,132.0,0.0135,0.0116,0.0102
72.0,130.0,133.0,0.0134,0.0113,0.0097
72.0,130.0,134.0,0.0133,0.0112,0.0091
72.0,130.0,135.0,0.0133,0.0111,0.0089
72.0,130.0,136.0,0.0133,0.0111,0.0088
72.0,130.0,137.0,0.0133,0.011,0.0088
72.0,130.0,138.0,0.0133,0.011,0.0086
72.0,130.0,139.0,0.0133,0.011,0.0088
72.0,130.0,140.0,0.0134,0.0109,0.0092
72.0,130.0,141.0,0.0134,0.0109,0.0089
72.0,130.0,142.0,0.0135,0.0109,0.0092
72.0,130.0,143.0,0.0135,0.0109,0.0091
72.0,130.0,144.0,0.0135,0.0109,0.009
72.0,130.0,145.0,0.0134,0.0109,0.0088
72.0,130.0,146.0,0.0134,0.0109,0.0088
72.0,130.0,147.0,0.0134,0.0109,0.0088
72.0,130.0,148.0,0.0135,0.0109,0.0089
72.0,130.0,149.0,0.0135,0.0109,0.0088
72.0,131.0,133.0,0.0134,0.0116,0.0103
72.0,131.0,134.0,0.0133,0.0113,0.0087
72.0,131.0,135.0,0.0133,0.0112,0.0088
72.0,131.0,136.0,0.0132,0.0111,0.0087
72.0,131.0,137.0,0.0133,0.011,0.0086
72.0,131.0,138.0,0.0133,0.011,0.0084
72.0,131.0,139.0,0.0133,0.011,0.0087
72.0,131.0,140.0,0.0134,0.011,0.009
72.0,131.0,141.0,0.0134,0.0109,0.0088
72.0,131.0,142.0,0.0135,0.0109,0.0091
72.0,131.0,143.0,0.0135,0.0109,0.009
72.0,131.0,144.0,0.0135,0.0109,0.0089
72.0,131.0,145.0,0.0135,0.0109,0.0088
72.0,131.0,146.0,0.0134,0.0109,0.0087
72.0,131.0,147.0,0.0134,0.0109,0.0087
72.0,131.0,148.0,0.0135,0.0109,0.0087
72.0,131.0,149.0,0.0135,0.0109,0.0087
72.0,132.0,134.0,0.0131,0.0116,0.0089
72.0,132.0,135.0,0.0132,0.0113,0.009
72.0,132.0,136.0,0.0132,0.0112,0.0086
72.0,132.0,137.0,0.0132,0.0111,0.0082
72.0,132.0,138.0,0.0132,0.011,0.0085
72.0,132.0,139.0,0.0133,0.011,0.0087
72.0,132.0,140.0,0.0134,0.011,0.0091
72.0,132.0,141.0,0.0133,0.011,0.0092
72.0,132.0,142.0,0.0135,0.0109,0.0093
72.0,132.0,143.0,0.0135,0.0109,0.0091
72.0,132.0,144.0,0.0135,0.0109,0.0089
72.0,132.0,145.0,0.0135,0.0109,0.0086
72.0,132.0,146.0,0.0134,0.0109,0.0086
72.0,132.0,147.0,0.0134,0.0109,0.0087
72.0,132.0,148.0,0.0135,0.0109,0.0087
72.0,132.0,149.0,0.0135,0.0109,0.0085
72.0,133.0,135.0,0.0132,0.0116,0.0091
72.0,133.0,136.0,0.0132,0.0113,0.0089
72.0,133.0,137.0,0.0133,0.0112,0.0084
72.0,133.0,138.0,0.0133,0.0111,0.0092
72.0,133.0,139.0,0.0133,0.011,0.0092
72.0,133.0,140.0,0.0134,0.011,0.0092
72.0,133.0,141.0,0.0134,0.011,0.0089
72.0,133.0,142.0,0.0135,0.011,0.0092
72.0,133.0,143.0,0.0135,0.0109,0.0092
72.0,133.0,144.0,0.0135,0.0109,0.009
72.0,133.0,145.0,0.0135,0.0109,0.0087
72.0,133.0,146.0,0.0135,0.0109,0.0087
72.0,133.0,147.0,0.0135,0.0109,0.0087
72.0,133.0,148.0,0.0135,0.0109,0.0086
72.0,133.0,149.0,0.0135,0.0109,0.0084
72.0,134.0,136.0,0.0133,0.0115,0.0091
72.0,134.0,137.0,0.0134,0.0113,0.0088
72.0,134.0,138.0,0.0133,0.0112,0.0092
72.0,134.0,139.0,0.0134,0.0111,0.0092
72.0,134.0,140.0,0.0135,0.011,0.009
72.0,134.0,141.0,0.0134,0.011,0.0087
72.0,134.0,142.0,0.0136,0.011,0.0092
72.0,134.0,143.0,0.0136,0.011,0.0092
72.0,134.0,144.0,0.0136,0.0109,0.009
72.0,134.0,145.0,0.0135,0.0109,0.0089
72.0,134.0,146.0,0.0135,0.0109,0.0089
72.0,134.0,147.0,0.0135,0.0109,0.0087
72.0,134.0,148.0,0.0136,0.0109,0.0086
72.0,134.0,149.0,0.0136,0.0109,0.0085
72.0,135.0,137.0,0.0135,0.0115,0.0088
72.0,135.0,138.0,0.0134,0.0113,0.0092
72.0,135.0,139.0,0.0135,0.0112,0.0091
72.0,135.0,140.0,0.0135,0.0111,0.009
